title,author,date,views,likes,link,categoria
Your genes are not your fate,Dean Ornish,March 2008,1800000,55000,https://ted.com/talks/dean_ornish_your_genes_are_not_your_fate,medios
Turning powerful stats into art,Chris Jordan,February 2008,2000000,61000,https://ted.com/talks/chris_jordan_turning_powerful_stats_into_art,medios
The birth of the computer,George Dyson,March 2003,1000000,30000,https://ted.com/talks/george_dyson_the_birth_of_the_computer,medios
The ancestor of language,Murray Gell-Mann,March 2007,1000000,30000,https://ted.com/talks/murray_gell_mann_the_ancestor_of_language,medios
"Memes and ""temes""",Susan Blackmore,February 2008,932000,27000,https://ted.com/talks/susan_blackmore_memes_and_temes,medios
"The ""bottom billion""",Paul Collier,March 2008,1600000,49000,https://ted.com/talks/paul_collier_the_bottom_billion,medios
Moving sculpture,Arthur Ganson,March 2004,1000000,30000,https://ted.com/talks/arthur_ganson_moving_sculpture,medios
Designing objects that tell stories,Yves Béhar,February 2008,1300000,40000,https://ted.com/talks/yves_behar_designing_objects_that_tell_stories,medios
The astonishing hidden world of the deep ocean,Robert Ballard,February 2008,1700000,52000,https://ted.com/talks/robert_ballard_the_astonishing_hidden_world_of_the_deep_ocean,medios
Juggling as art ... and science,Michael Moschen,March 2002,1000000,32000,https://ted.com/talks/michael_moschen_juggling_as_art_and_science,medios
The new open-source economics,Yochai Benkler,July 2005,929000,27000,https://ted.com/talks/yochai_benkler_the_new_open_source_economics,medios
The search for the true face of Leonardo,Siegfried Woldhek,February 2008,1300000,41000,https://ted.com/talks/siegfried_woldhek_the_search_for_the_true_face_of_leonardo,medios
A look inside the brain in real time,Christopher deCharms,February 2008,2000000,62000,https://ted.com/talks/christopher_decharms_a_look_inside_the_brain_in_real_time,medios
My green agenda for architecture,Norman Foster,January 2007,897000,26000,https://ted.com/talks/norman_foster_my_green_agenda_for_architecture,medios
My wish: The Charter for Compassion,Karen Armstrong,February 2008,2000000,60000,https://ted.com/talks/karen_armstrong_my_wish_the_charter_for_compassion,medios
My wish: Once Upon a School,Dave Eggers,February 2008,1700000,51000,https://ted.com/talks/dave_eggers_my_wish_once_upon_a_school,medios
My days as a young rebel,Frank Gehry,March 1990,723000,21000,https://ted.com/talks/frank_gehry_my_days_as_a_young_rebel,medios
"5 predictions, from 1984",Nicholas Negroponte,February 1984,1100000,33000,https://ted.com/talks/nicholas_negroponte_5_predictions_from_1984,medios
On the verge of creating synthetic life,Craig Venter,February 2008,1200000,36000,https://ted.com/talks/craig_venter_on_the_verge_of_creating_synthetic_life,medios
A powerful idea about ideas,Alan Kay,March 2007,875000,26000,https://ted.com/talks/alan_kay_a_powerful_idea_about_ideas,medios
A preview of the WorldWide Telescope,Roy Gould + Curtis Wong,February 2008,1100000,34000,https://ted.com/talks/roy_gould_curtis_wong_a_preview_of_the_worldwide_telescope,medios
Juggle and jest,Raspyni Brothers,February 2002,866000,26000,https://ted.com/talks/raspyni_brothers_juggle_and_jest,medios
The story of Project Orion,George Dyson,February 2002,863000,25000,https://ted.com/talks/george_dyson_the_story_of_project_orion,medios
The new power of collaboration,Howard Rheingold,February 2005,1200000,38000,https://ted.com/talks/howard_rheingold_the_new_power_of_collaboration,medios
A plant's-eye view,Michael Pollan,March 2007,1800000,56000,https://ted.com/talks/michael_pollan_a_plant_s_eye_view,medios
An illustrated journey through Rome,David Macaulay,February 2002,785000,23000,https://ted.com/talks/david_macaulay_an_illustrated_journey_through_rome,medios
A song of the city,Jaime Lerner,March 2007,781000,23000,https://ted.com/talks/jaime_lerner_a_song_of_the_city,medios
An unusual glimpse at celebrity,Alison Jackson,July 2005,746000,22000,https://ted.com/talks/alison_jackson_an_unusual_glimpse_at_celebrity,medios
"Rebuilding a neighborhood with beauty, dignity, hope",Bill Strickland,February 2002,763000,22000,https://ted.com/talks/bill_strickland_rebuilding_a_neighborhood_with_beauty_dignity_hope,medios
"A master architect asks, Now what?",Frank Gehry,February 2002,1100000,33000,https://ted.com/talks/frank_gehry_a_master_architect_asks_now_what,medios
Treat design as art,Paola Antonelli,March 2007,702000,21000,https://ted.com/talks/paola_antonelli_treat_design_as_art,medios
The emergent genius of ant colonies,Deborah Gordon,February 2003,1200000,37000,https://ted.com/talks/deborah_gordon_the_emergent_genius_of_ant_colonies,medios
We're worried about local warming ... in your lap,Yossi Vardi,March 2007,1000000,32000,https://ted.com/talks/yossi_vardi_we_re_worried_about_local_warming_in_your_lap,medios
The lost art of letter-writing,Lakshmi Pratury,March 2007,798000,23000,https://ted.com/talks/lakshmi_pratury_the_lost_art_of_letter_writing,medios
Winning the oil endgame,Amory Lovins,February 2005,1000000,32000,https://ted.com/talks/amory_lovins_winning_the_oil_endgame,medios
"Beauty, truth and ... physics?",Murray Gell-Mann,March 2007,1400000,44000,https://ted.com/talks/murray_gell_mann_beauty_truth_and_physics,medios
The fractals at the heart of African designs,Ron Eglash,June 2007,1800000,54000,https://ted.com/talks/ron_eglash_the_fractals_at_the_heart_of_african_designs,medios
The sticky wonder of gecko feet,Robert Full,February 2005,946000,28000,https://ted.com/talks/robert_full_the_sticky_wonder_of_gecko_feet,medios
Using biology to rethink the energy challenge,Juan Enriquez,September 2007,1500000,45000,https://ted.com/talks/juan_enriquez_using_biology_to_rethink_the_energy_challenge,medios
A critical look at geoengineering against climate change,David Keith,September 2007,1400000,44000,https://ted.com/talks/david_keith_a_critical_look_at_geoengineering_against_climate_change,medios
A commodities exchange for Ethiopia,Eleni Gabre-Madhin,June 2007,821000,24000,https://ted.com/talks/eleni_gabre_madhin_a_commodities_exchange_for_ethiopia,medios
The anthropology of mobile phones,Jan Chipchase,March 2007,830000,24000,https://ted.com/talks/jan_chipchase_the_anthropology_of_mobile_phones,medios
The illustrated woman,Maira Kalman,March 2007,845000,25000,https://ted.com/talks/maira_kalman_the_illustrated_woman,medios
"Building ""self-aware"" robots",Hod Lipson,March 2007,1500000,45000,https://ted.com/talks/hod_lipson_building_self_aware_robots,medios
"Life at 30,000 feet",Richard Branson,March 2007,1900000,58000,https://ted.com/talks/richard_branson_life_at_30_000_feet,medios
My magic moves,Kenichi Ebina,March 2007,1900000,58000,https://ted.com/talks/kenichi_ebina_my_magic_moves,medios
A flight on solar wings,Paul MacCready,February 2003,886000,26000,https://ted.com/talks/paul_maccready_a_flight_on_solar_wings,medios
10 ways the world could end,Stephen Petranek,February 2002,1900000,59000,https://ted.com/talks/stephen_petranek_10_ways_the_world_could_end,medios
Designing for simplicity,John Maeda,March 2007,1500000,47000,https://ted.com/talks/john_maeda_designing_for_simplicity,medios
The search for humanity's roots,Zeresenay Alemseged,June 2007,1200000,36000,https://ted.com/talks/zeresenay_alemseged_the_search_for_humanity_s_roots,medios
Aid for Africa? No thanks.,Andrew Mwenda,June 2007,1300000,41000,https://ted.com/talks/andrew_mwenda_aid_for_africa_no_thanks,medios
The joy of lexicography,Erin McKean,March 2007,1300000,41000,https://ted.com/talks/erin_mckean_the_joy_of_lexicography,medios
"Luke, a new prosthetic arm for soldiers",Dean Kamen,March 2007,1900000,57000,https://ted.com/talks/dean_kamen_luke_a_new_prosthetic_arm_for_soldiers,medios
My journey into movies that matter,Jeff Skoll,March 2007,850000,25000,https://ted.com/talks/jeff_skoll_my_journey_into_movies_that_matter,medios
"""Thula Mama""",Vusi Mahlasela,June 2007,734000,22000,https://ted.com/talks/vusi_mahlasela_thula_mama,medios
Patient capitalism,Jacqueline Novogratz,June 2007,1500000,47000,https://ted.com/talks/jacqueline_novogratz_patient_capitalism,medios
Telling stories from Africa,Chris Abani,June 2007,775000,23000,https://ted.com/talks/chris_abani_telling_stories_from_africa,medios
How to educate leaders? Liberal arts,Patrick Awuah,June 2007,1900000,58000,https://ted.com/talks/patrick_awuah_how_to_educate_leaders_liberal_arts,medios
Aid versus trade,Ngozi Okonjo-Iweala,June 2007,711000,21000,https://ted.com/talks/ngozi_okonjo_iweala_aid_versus_trade,medios
Africa's cheetahs versus hippos,George Ayittey,June 2007,790000,23000,https://ted.com/talks/george_ayittey_africa_s_cheetahs_versus_hippos,medios
"Spore, birth of a game",Will Wright,March 2007,1400000,43000,https://ted.com/talks/will_wright_spore_birth_of_a_game,medios
Flip your thinking on AIDS in Africa,Emily Oster,March 2007,949000,28000,https://ted.com/talks/emily_oster_flip_your_thinking_on_aids_in_africa,medios
The Web's secret stories,Jonathan Harris,March 2007,1100000,35000,https://ted.com/talks/jonathan_harris_the_web_s_secret_stories,medios
The potential of regenerative medicine,Alan Russell,February 2006,1800000,55000,https://ted.com/talks/alan_russell_the_potential_of_regenerative_medicine,medios
Dangerous memes,Dan Dennett,February 2002,2000000,61000,https://ted.com/talks/dan_dennett_dangerous_memes,medios
Let's rethink America's military strategy,Thomas Barnett,February 2005,1300000,41000,https://ted.com/talks/thomas_barnett_let_s_rethink_america_s_military_strategy,medios
Rethink the desktop with BumpTop,Anand Agarawala,March 2007,1700000,51000,https://ted.com/talks/anand_agarawala_rethink_the_desktop_with_bumptop,medios
Want to help Africa? Do business here,Ngozi Okonjo-Iweala,March 2007,1500000,45000,https://ted.com/talks/ngozi_okonjo_iweala_want_to_help_africa_do_business_here,medios
Salvation (and profit) in greentech,John Doerr,March 2007,1100000,35000,https://ted.com/talks/john_doerr_salvation_and_profit_in_greentech,medios
Swim with the giant sunfish,Tierney Thys,February 2003,1400000,43000,https://ted.com/talks/tierney_thys_swim_with_the_giant_sunfish,medios
How brain science will change computing,Jeff Hawkins,February 2003,1700000,52000,https://ted.com/talks/jeff_hawkins_how_brain_science_will_change_computing,medios
What squatter cities can teach us,Stewart Brand,February 2006,1100000,35000,https://ted.com/talks/stewart_brand_what_squatter_cities_can_teach_us,medios
Human-centered design,David Kelley,February 2002,1100000,35000,https://ted.com/talks/david_kelley_human_centered_design,medios
"""Black Men Ski""",Stew,March 2006,715000,21000,https://ted.com/talks/stew_black_men_ski,medios
The genesis of Google,Sergey Brin + Larry Page,February 2004,1900000,57000,https://ted.com/talks/sergey_brin_larry_page_the_genesis_of_google,medios
Cape Breton fiddling in reel time,Natalie MacMaster,February 2002,854000,25000,https://ted.com/talks/natalie_macmaster_cape_breton_fiddling_in_reel_time,medios
Technology's long tail,Chris Anderson,February 2004,1000000,32000,https://ted.com/talks/chris_anderson_technology_s_long_tail,medios
A comic sendup of TED2006,Tom Rielly,February 2006,701000,21000,https://ted.com/talks/tom_rielly_a_comic_sendup_of_ted2006,medios
Why would God create a tsunami?,Tom Honey,February 2005,704000,21000,https://ted.com/talks/tom_honey_why_would_god_create_a_tsunami,medios
A mockingbird remix of TED2006,Rives,February 2006,835000,25000,https://ted.com/talks/rives_a_mockingbird_remix_of_ted2006,medios
Cradle to cradle design,William McDonough,February 2005,2000000,60000,https://ted.com/talks/william_mcdonough_cradle_to_cradle_design,medios
"Global warming's theme song, ""Manhattan in January""",Jill Sobule,February 2006,731000,21000,https://ted.com/talks/jill_sobule_global_warming_s_theme_song_manhattan_in_january,medios
The route to a sustainable future,Alex Steffen,July 2005,1800000,54000,https://ted.com/talks/alex_steffen_the_route_to_a_sustainable_future,medios
"Art with wire, sugar, chocolate and string",Vik Muniz,February 2003,1400000,43000,https://ted.com/talks/vik_muniz_art_with_wire_sugar_chocolate_and_string,medios
How architecture can connect us,Thom Mayne,February 2005,878000,26000,https://ted.com/talks/thom_mayne_how_architecture_can_connect_us,medios
The life code that will reshape the future,Juan Enriquez,February 2003,852000,25000,https://ted.com/talks/juan_enriquez_the_life_code_that_will_reshape_the_future,medios
Great cars are great art,Chris Bangle,February 2002,1000000,30000,https://ted.com/talks/chris_bangle_great_cars_are_great_art,medios
The shrimp with a kick!,Sheila Patek,February 2004,1700000,53000,https://ted.com/talks/sheila_patek_the_shrimp_with_a_kick,medios
How we discovered DNA,James Watson,February 2005,2000000,61000,https://ted.com/talks/james_watson_how_we_discovered_dna,medios
A philosophical quest for our biggest problems,Nick Bostrom,July 2005,1000000,30000,https://ted.com/talks/nick_bostrom_a_philosophical_quest_for_our_biggest_problems,medios
To invent is to give,Dean Kamen,February 2002,824000,24000,https://ted.com/talks/dean_kamen_to_invent_is_to_give,medios
Design is in the details,Paul Bennett,July 2005,994000,29000,https://ted.com/talks/paul_bennett_design_is_in_the_details,medios
My wish: Let my photographs bear witness,James Nachtwey,March 2007,1700000,51000,https://ted.com/talks/james_nachtwey_my_wish_let_my_photographs_bear_witness,medios
My wish: Rebuilding Rwanda,Bill Clinton,March 2007,957000,28000,https://ted.com/talks/bill_clinton_my_wish_rebuilding_rwanda,medios
My wish: Build the Encyclopedia of Life,E.O. Wilson,March 2007,1600000,50000,https://ted.com/talks/e_o_wilson_my_wish_build_the_encyclopedia_of_life,medios
Unleash your creativity in a Fab Lab,Neil Gershenfeld,February 2006,905000,27000,https://ted.com/talks/neil_gershenfeld_unleash_your_creativity_in_a_fab_lab,medios
Four American characters,Anna Deavere Smith,February 2005,1300000,39000,https://ted.com/talks/anna_deavere_smith_four_american_characters,medios
"How the ""ghost map"" helped end a killer disease",Steven Johnson,November 2006,977000,29000,https://ted.com/talks/steven_johnson_how_the_ghost_map_helped_end_a_killer_disease,medios
The era of open innovation,Charles Leadbeater,July 2005,1800000,55000,https://ted.com/talks/charles_leadbeater_the_era_of_open_innovation,medios
Progress is not a zero-sum game,Robert Wright,February 2006,1900000,59000,https://ted.com/talks/robert_wright_progress_is_not_a_zero_sum_game,medios
Photos of endangered cultures,Phil Borges,February 2006,1000000,32000,https://ted.com/talks/phil_borges_photos_of_endangered_cultures,medios
